,post_id,date,post_text
7219,35071,2023-11-18,"📺 Программа «Моя Индия» рассказывает об истории возникновения традиций индийского общества и показывает, как сегодня индийцам удается соблюдать вековые обычаи и ритуалы.

Авторы пригласят зрителей в яркое путешествие по разным городам Индии и покажут, как там отмечают праздники, чем живут индийцы, чем увлекаются, во что верят и о чем мечтают🇮🇳

👉https://wink.ru/tv/tv-brics"
7220,35070,2023-11-18,"Объявлены даты голосования международного конкурса детской авторской песни «Наше поколение»

В 2023 году в конкурсе «Наше поколение» участвуют 13 талантливых детей и подростков из разных стран мира. Россию на нем представляет 12-летний Идар Коцев с авторской песней «Вы со мной».
Голосование на сайте началось 16 ноября в 22:00 и завершится 18 ноября в 14:00 по московскому времени."
7221,35068,2023-11-18,"TV BRICS вышла в финал Всероссийской телевизионной премии «КАПИТАЛ»

Цель премии – поощрение наиболее ярких телевизионных программ и тележурналистов, освещающих темы бизнеса и предпринимательства на российском телевидении."
7222,35067,2023-11-18,"🎥В России завершился международный кинофестиваль

В российском городе Архангельске завершился III Международный кинофестиваль «Свидание с Россией. Территория народного единства». В этом году количество номинаций конкурсной программы расширилось: помимо документального кино, были представлены игровые полнометражные и короткометражные картины.
https://oml.pw/1hfgn44nh"
7223,35066,2023-11-17,"БРИКС Кино

Фильмы режиссёров из стран БРИКС с эксклюзивных фестивальных показов. Истории жизней – за несколько минут.

🍿Смотрите сегодня в эфире:

https://wink.ru/tv/tv-brics"
7224,35065,2023-11-17,
7225,35064,2023-11-17,"💥Новое видео уже на нашем YouTube-канале!

Смотрите вместе с нами новый выпуск программы Город историй. Пошехонье.

Почему Пошехонье считают городом чудаков?

Ответ будет в выпуске программы:
https://www.youtube.com/watch?v=0_GN9CIE3Ok"
7226,35063,2023-11-17,"Новый выпуск проекта BRICS Podcast🎧

БРИКС: в зеркале времен. История развития отношений России и Бразилии

🔹Как зарождались связи России и Бразилии?
🔹Какие исторические события на этом пути стали определяющими?

Об этом и не только поговорим с Борисом Мартыновым, доктором политических наук, заведующим кафедрой международных отношений и внешней политики России университета Факультета международных отношений МГИМО."
7227,35061,2023-11-17,"Венесуэла надеется на продвижение в процессе присоединения к БРИКС во время российского председательства

В Москве состоялись переговоры министров иностранных дел России и Венесуэлы. Иван Хиль Пинто, министр иностранных дел Венесуэлы, заявил на совместной пресс-конференции по итогам переговоров министров иностранных дел России и Венесуэлы о желании страны присоединиться к БРИКС."
7228,35060,2023-11-17,
7229,35059,2023-11-17,"Южно-Уральский государственный университет провел форум иностранных студентов Челябинской области

Участниками стали молодые люди более чем из 20 стран, которые живут в Челябинской области. Организаторы приготовили мастер-классы, задания для проектной работы, а также обучающие игры. Встреча привлекла более 100 участников.
https://oml.pw/1hfedc4si"
7230,35058,2023-11-17,"Россия и Иран ведут переговоры по дальнейшему сотрудничеству в рамках БРИКС

Иран подтвердил свою решимость активно участвовать в инициативе и заявил, что Министерство иностранных дел Ирана будет прилагать все усилия, чтобы играть эффективную и конструктивную роль в БРИКС."
7231,35057,2023-11-17,"Объявлена программа форума «Российская креативная неделя – Сибирь»

На три дня, с 23 по 25 ноября, креативный кластер «Квадрат» в Красноярске превратится в интеллектуальный центр креативных индустрий. Программа форума охватит все ключевые для региона креативные рынки. Каждая сессия станет кросс-индустриальной и соберет представителей федеральных и региональных креативных бизнесов, исследовательских компаний, институтов развития и представителей власти."
7232,35056,2023-11-17,"В китайском городе Сямэнь открылся семинар по технологическому сотрудничеству в рамках БРИКС

Семинар «Совершенство БРИКС 2023» (BRICS Excellence) по технологиям и управлению новой промышленной революцией собрал представителей государственных органов, экспертов и предпринимателей из 22 стран."
7233,35055,2023-11-16,"Язык танца. Чукотские танцы🎶

Чукотским танцем можно рассказать о любом событии, будь то восход солнца или охота на морского зверя.

В этом выпуске ведущий Александр Кононов выучил язык танца малочисленного коренного народа, а в финале программы – танцует вся съемочная группа!

⏰Смотрите сегодня в эфире в 20:00!

https://tvbrics.com/live/"
7234,35054,2023-11-16,
7235,35053,2023-11-16,"✨ Мы познали дзен. А ты?

Подписывайся на наш канал в «Дзен»!

Ежедневно там выходят актуальные новости стран БРИКС🌍

➡️https://dzen.ru/tvbrics"
7236,35052,2023-11-16,"На заседании Российско-Африканского клуба МГУ обсудили возможности применения ИИ в СМИ

В своем выступлении на заседании Олег Озеров, председатель совета Российско-Африканского клуба МГУ имени М. В. Ломоносова, посол по особым поручениям МИД России, руководитель секретариата Форума партнерства Россия – Африка отметил важность темы заседания. По его словам, неопределенность, наблюдающаяся в СМИ, связана в первую очередь с происходящей на наших глазах глобальной сменой эпох в международных отношениях, когда началось формирование полицентричного мира."
7237,35051,2023-11-16,"Живые мосты, Индия

В штате Мегхалая, заросшем субтропическими лесами, из-за густых лесов просто невозможно проложить нормальные дороги. Но местные жители обратили густую растительность себе на пользу и научились делать мосты из живых корней деревьев🌿

Чтобы вышел надежный мост, местные жители выбранные корни помещали в выдолбленный ствол пальмы и ждали, когда они дорастут до другого берега.

Вот только растут такие «мосты» по 15 лет.

📸Фото: Istock"
7238,35050,2023-11-16,"Членство Эфиопии в БРИКС будет способствовать развитию сотрудничества Юг – Юг

Премьер-министр Эфиопии Абий Ахмед Али заявил, что членство Эфиопии в механизме БРИКС является выгодным. Глава кабмина сделал это заявление, обращаясь к палате представителей народа Эфиопии (HoPR) – нижней палате эфиопского парламента."
7239,35049,2023-11-16,"Участники Российско-китайской деловой встречи обсудили рост двусторонней торговли

Среди участников – представители властей города Чанчунь китайской провинции Гирин, российской Калужской области, а также деловых кругов двух стран. Стороны обсудили развитие совместных проектов, рост двусторонней торговли и повышение эффективности логистических цепочек.

Подробнее смотрите в нашем сюжете.
https://oml.pw/1hfbqsotb"
7240,35048,2023-11-16,"Индия принимает у себя второй саммит «Голос глобального Юга»

17 ноября Индия проведет второй саммит «Голос глобального Юга» (Global South Voice Summit), на котором будут обсуждаться итоги встреч «Группы двадцати» в период председательства этой южноазиатской страны, сообщили дипломатические источники."
7241,35047,2023-11-16,"🗣Бывший министр туризма Бразилии: «Китай выступает за процветание общества»

Профессор Школы государственной политики и управления Университета Цинхуа, бывший министр туризма Бразилии Алессандро Голомбиевски Тейшейра, заявил, что мир все больше концентрируется на новых формах модернизации.
Он отметил, что китайский путь к модернизации может быть примером для других стран."
7242,35046,2023-11-16,"TV BRICS и CMA Group активизируют освещение сотрудничества в сфере сельского хозяйства между странами БРИКС

Освещение событий включает сотни ежедневных новостей на португальском и испанском языках о национальных и международных рынках с упором на макроэкономику, политику, публично торгуемые компании, перспективы сектора, экспертные прогнозы, а также эксклюзивные интервью и анализы со специалистами своей отрасли."
7243,35045,2023-11-15,"📍Пошехонье.

Пошехонье издавна считали городом чудаков.
Но местные жители не обижаются. Наоборот, всячески поддерживают образ наивных провинциалов, охотно рассказывая приезжим байки про земляков. Люди не теряют чувство юмора и умеют смеяться над собой.

Ведущий программы Анатолий Харитонов встретится со старожилами. Узнает, зачем женщины в народных костюмах околачивают лён.
Увидит, как танцует рататуиха. Научится выбивать бараньи кости и посмотрит пьесу «Чудик».

Смотрите выпуск проекта «Город историй» в 20:00.
👉https://tvbrics.com/live/"
7244,35044,2023-11-15,
7245,35043,2023-11-15,"📣Подписывайcя на наш Telegram-канал, чтобы быть в курсе самой актуальной информации!

https://t.me/tvbrics"
7246,35041,2023-11-15,"В России прошел «Всемирный день качества – 2023»

В Москве в рамках Всемирной недели качества прошел международный форум «Всемирный день качества – 2023».

На полях форума состоялся круглый стол «Доверие как основа здорового бизнеса». В центре обсуждения – развитие онлайн-торговли и повышение качества услуг и продукции.

Подробнее смотрите в нашем сюжете.
https://oml.pw/1hf9fbmcf"
7247,35040,2023-11-15,
7248,35039,2023-11-15,"🇧🇷Мост Оливейра расположен в Сан-Паулу и является уникальной конструкцией.

Это единственный мост на планете, выполненный в форме буквы «Х».

Эта особенность и делает мост оригинальным и одним из самых красивых в мире.

Крестообразная опора поддерживает два пересекающихся транспортных полотна.

Общая длина моста составляет 290 метров.

Конструкция дополнена системой иллюминации, где разноцветные лампочки встроены прямо в тросы.

📸Фото: Istock"
7249,35038,2023-11-15,"🇮🇩Индонезия рассматривает возможность присоединения к БРИКС

Согласно заявлению министра обороны Индонезии Прабово Субианто, если присоединение к группе БРИКС будет выгодным для страны, то Индонезия может рассмотреть возможность вступления в этот альянс."
7250,35037,2023-11-15,"Подведены итоги международного форума «Всемирный день качества – 2023»

📆С 7 по 10 ноября в России отмечался Всемирный день качества.
Одним из значимых событий в рамках Недели качества стал международный форум «Всемирный день качества – 2023». В 59 сессиях приняли участие эксперты из 14 стран (всего 427 спикеров). Трансляцию сессий форума посмотрели 2,5 миллиона человек из 65 стран."
7251,35036,2023-11-15,"В Нью-Дели прошла встреча заместителей министров иностранных дел Индии и России🇮🇳🇷🇺

Первый заместитель министра иностранных дел Индии Винай Кватра выступил сопредседателем индийско-российской встречи в профильном ведомстве в Нью-Дели.
На встрече российскую делегацию возглавил замглавы МИД России Андрей Руденко, стороны провели детальное обсуждение актуальных двусторонних вопросов."
7252,35035,2023-11-14,"🔹Что такое слэклайн?
🔹Кто такие хайлайнеры? Как им удается не терять равновесие на высоте сотни метров над землей?
🔹Какие секреты таит в себе профессия каскадера?

Ищи ответы  сегодня в программе.

А еще расскажем о тех, кто даже после работы крутится как белка в колесе и утверждает, что это лучший способ избавиться от стресса😏

Ищи ответы  сегодня в программе:
https://tvbrics.com/live/"
7253,35034,2023-11-14,"💥Новое видео уже на нашем YouTube-канале!

Смотрите вместе с нами программу «Российские звезды готовят блюда китайской кухни».

Привет, Китай! Нихао, Россия!
Жители обеих стран обожают собирать и готовить грибы.

Гость программы – актриса театра и кино Виктория Тарасова. Звезда российских сериалов расскажет о своих кулинарных предпочтениях и удивит историей о том, как однажды, собирая грибы, встретила волка!"
7254,35033,2023-11-14,"Друзья, хотели с вами посоветоваться! 

Выберите тему, которая была бы вам интересна, а мы на её основе создадим инфографику😊"
7255,35032,2023-11-14,"Фестиваль огней в Индии: что нужно знать об одном из красивейших праздников в мире

Дивали – один из самых популярных скральных праздников в Индии, который отмечается не одно тысячелетие. Он символизирует победу света над тьмой, добра над злом и знания над невежеством. Во время празднования люди повсеместно зажигают свечи, лампадки, фонарики и запускают фейерверки. Города озаряются блеском разноцветных огней.

Даты праздника индийцы определяют по ведическому лунному календарю. В 2023 году гулянья будет продолжаться с 10 по 14 ноября."
7256,35031,2023-11-14,"В Омске прошел Всероссийский фестиваль-конкурс оркестров и ансамблей народных инструментов
https://oml.pw/1hf6pkho4"
7257,35030,2023-11-14,"🗣Субраманьям Джайшанкар: «Приоритеты Африки – это приоритеты Индии»

Индийское правительство намерено укрепить сотрудничество с африканскими странами и организовать в 2024 году саммит Индия – Африка с целью расширения взаимодействия. Об этом заявил министр иностранных дел Индии Субраманьям Джайшанкар."
7258,35028,2023-11-14,"В национальном парке водно-болотных угодий «Минцуйху» на северо-западе Китая золотистый камыш и изменившие цвет деревья формируют уникальные пейзажи.

📸Фото: Синьхуа."
7259,35027,2023-11-14,"В Москве стартовал 43-й Международный студенческий фестиваль ВГИК

Организаторы фестиваля получили 350 заявок.
Для участия в конкурсе отобрано 69 фильмов🎬
Участникам фестиваля из 46 стран предстоит напряженная борьба за призы авторитетного киносмотра.
Она развернется между представителями 58 киношкол мира из Китая, Индии, Бельгии, Черногории, Ирана, Испании, Индонезии, Германии, Словении, Гватемалы, Аргентины.
В списке участников также кинематографисты Австралии, Филиппин, Узбекистана, Сербии, Армении, Гондураса, Уганды, Сенегала, Испании, Непала, Мексики, Японии."
7260,35026,2023-11-14,"На VII Международной конференции исследователей стран БРИКС обсудили важные темы повестки государств «пятерки»

Организатором этого мероприятия является кафедра международного и сравнительного права юридического факультета Университета Сан-Паулу (FDUSP) и Исследовательская группа БРИКС Университета Сан-Паулу (GEBRICS/USP). Группа, возглавляемая профессором Пауло Борба Казеллой и зарегистрированная в Национальном совете по науке и исследованиям (National Council Scientific and Research), является одним из крупнейших в мире исследовательских институтов."
7261,35025,2023-11-13,"🤔Как найти экологичную альтернативу полиэтиленовым пакетам?
🤔Может ли сортировка мусора превратиться в увлекательную игру?
🤔 Почему все больше людей на планете выбирают дождевых червей в качестве домашних питомцев?

Смотрите программу «Давай начистоту!» и узнаете ответы на эти вопросы:

https://tvbrics.com/live/"
7262,35024,2023-11-13,
7263,35023,2023-11-13,"📌 RUTUBE — ведущий российский видеопортал, предлагающий к просмотру ТВ-каналы онлайн, кинофильмы, сериалы, мультфильмы и пользовательское видео.

Приглашаем на наш канал:

👉https://rutube.ru/channel/2752669/"
7264,35022,2023-11-13,
7265,35021,2023-11-13,"Новый потенциальный член БРИКС – Южный Судан

Посол Южного Судана в Москве Чол Тонг Маяй Джанг подтвердил интерес страны к присоединению к БРИКС и возможность подачи заявки на вступление в организацию."
7266,35020,2023-11-13,"Удивительная кухня ЮАР🍢

Африканская кухня невероятно разнообразна и включает в себя широкий спектр вкусов, ингредиентов, а также методов приготовления. Хотя некоторые блюда могут показаться необычными и даже странными, они являются неотъемлемой частью кулинарных традиций различных африканских культур.

Подробнее о том, что едят в ЮАР в нашем материале:
https://tvbrics.com/news/udivitelnaya-kukhnya-yuar/"
7267,35019,2023-11-13,"ЮАР стала одним из крупнейших производителей алмазов на Африканском континенте

По данным за прошлый год, объем добычи алмазов в мире составил 119,96 миллиона карат, из которых 41,9 миллиона карат поступило из России. Еще 61,6 миллиона карат было найдено в Африке."
7268,35018,2023-11-13,"В Москве прошел первый в мире показ «сварочной» моды

Художник и скульптор Александра Weld Queen соединила моду и сварку, представив результат в 25 образах: от спортивного костюма до вечернего платья.
https://oml.pw/1hf408jib"
7269,35017,2023-11-13,"Ученые из РФ работают над медицинскими изделиями из метаматериалов

Российские ученые запатентовали метод 3D-печати имплантов и протезов ауксетическими метаматериалами. Данные вещества при растяжении становятся толще. Благодаря необычным свойствам они подходят для нагрузок, которые может испытывать человеческий организм – амортизировать удары и вибрации, снижать риски повреждения костей и суставов."
7270,35016,2023-11-13,"Прошла 20-я Китайская международная сельскохозяйственная выставка-ярмарка в Китае

На выставке было представлено свыше 20 тысяч наименований сельхозпродукции от 3 тысяч предприятий. Свыше 15 стран и регионов, включая Шри-Ланку, Кыргызстан, Узбекистан, Иран, Россию и Уганду, приняли участие в мероприятии, ища новых партнеров для кооперации."
7271,35014,2023-11-12,"🌐 Дайджест основных новостей стран БРИКС за прошедшую неделю

📌Россия, Китай и Индия работают над проектом в сфере экологии:
https://tvbrics.com/news/rossiya-kitay-i-indiya-rabotayut-nad-proektom-v-sfere-ekologii/

📌Председатель КНР провел встречу с вице-президентом Южной Африки:
https://tvbrics.com/news/predsedatel-knr-provel-vstrechu-s-vitse-prezidentom-yuzhnoy-afriki/

📌Бразилия стремится увеличить объем торговли с Индией:
https://tvbrics.com/news/braziliya-stremitsya-uvelichit-obem-torgovli-s-indiey/

📌Южная Африка остается предпочтительной страной для инвестиций на Африканском континенте:
https://tvbrics.com/news/yuzhnaya-afrika-ostaetsya-predpochtitelnoy-stranoy-dlya-investitsiy-na-afrikanskom-kontinente/

📌Куба и Россия укрепляют торговые отношения:
https://tvbrics.com/news/kuba-i-rossiya-ukreplyayut-torgovye-otnosheniya/

📌В Бразилии зафиксирован самый низкий уровень безработицы за последние девять лет:
https://tvbrics.com/news/v-brazilii-zafiksirovan-samyy-nizkiy-uroven-bezrabotitsy-za-poslednie-devyat-let/

📌Объем торговли между странами БРИКС вырос на 56% за последние 5 лет:
https://tvbrics.com/news/obem-torgovli-mezhdu-stranami-brics-vyros-na-56-za-poslednie-5-let/"
7272,35013,2023-11-12,"🦄 Анимация, созданная режиссёрами из стран БРИКС.

Мультфильмы-обладатели международных наград, авторские работы молодых режиссеров анимации, выполненные в различных техниках.

Смотрите в эфире 👉 https://tvbrics.com/live/"
7273,35012,2023-11-12,
7274,35011,2023-11-12,"Эксперты из 70 стран примут участие в конференции по Целям устойчивого развития ООН в РУДН

📆В Российском университете дружбы народов (РУДН) 21–24 ноября состоится II Международная научная конференция студентов и молодых ученых «В целях устойчивого развития цивилизации: сотрудничество, наука, образование, технологии (Путь Африки к 17 ЦУР: комплексный подход)». Главная тема предстоящего мероприятия – «17 Целей устойчивого развития Африканского региона до 2030 года»."
7275,35010,2023-11-12,"Страны БРИКС заинтересованы в энергетических проектах России в Арктике

Об этом заявил Николай Корчунов на V Международном муниципальном форуме БРИКС+.
Он подчеркнул ценность Северного морского пути и отметил проекты, в которых участвуют Китай и Индия, такие как «Ямал СПГ» и «Арктик СПГ – 2»."
7276,35009,2023-11-12,"🍂Фестиваль китайской культуры «Золотая осень» посвящен развитию связей между Россией и Китаем

Кто оказался в списке гостей фестиваля, чем их привлекла культура Поднебесной и насколько важен культурный обмен между странами – узнаете из нашего репортажа🎥
https://oml.pw/1hf18q7ti"
7277,35008,2023-11-11,"ОБЗОР НОВОСТЕЙ TV BRICS В ЗАРУБЕЖНЫХ МЕДИА

📌Материал «Студенты ГИТИСа представили свою постановку пьесы «Вишневый сад» в Китае» размещен на платформе одного из самых влиятельных СМИ северо-востока Китая «Дунбэйван»:

https://tvbrics.com/news/studenty-gitisa-predstavili-svoyu-postanovku-pesy-vishnevyy-sad-v-kitae/

📌Текстовый материал «TV BRICS и Московский центр международного сотрудничества будут продвигать достижения и опыт Москвы в медиапространстве БРИКС+» опубликован на портале крупнейшей радиовещательной корпорации Зимбабве ZBC News:

https://tvbrics.com/news/tv-brics-i-moskovskiy-tsentr-mezhdunarodnogo-sotrudnichestva-budut-prodvigat-dostizheniya-i-opyt-mos/

📌Эксклюзивный сюжет редакции TV BRICS о фестивале китайской культуры «Золотая осень», который посвящен развитию связей между Россией и КНР, размещен на странице первого развлекательного стримингового канала для жителей Квазулу-Натал и всей Южно-Африканской Республики Durban TV:

https://tvbrics.com/shows/festival-kitayskoy-kultury-zolotaya-osen/

📌Новость медиасети о том, что фильм TV BRICS стал победителем в специальной номинации на фестивале «Свидание с Россией. Территория народного единства», опубликована на сайте китайского ИА China.com:

https://tvbrics.com/news/film-tv-brics-stal-pobeditelem-v-spetsialnoy-nominatsii-na-festivale-svidanie-s-rossiey-territoriya-/

📌Репортаж TV BRICS «Преподаватели и студенты ЮУрГУ испытывают «умное» дерево» вышел на ресурсе официального интернет-СМИ провинции Цзилинь «Радуга Китая»:

https://tvbrics.com/shows/spetsialisty-yuurgu-gotovyatsya-k-ispytaniyam-ochistitelya-vozdukha-na-osnove-mkha/"
7278,35007,2023-11-11,"📺 Программа «Моя Индия» рассказывает об истории возникновения традиций индийского общества и показывает, как сегодня индийцам удается соблюдать вековые обычаи и ритуалы.

Авторы пригласят зрителей в яркое путешествие по разным городам Индии и покажут, как там отмечают праздники, чем живут индийцы, чем увлекаются, во что верят и о чем мечтают🇮🇳

👉https://wink.ru/tv/tv-brics"
7279,35006,2023-11-11,"На выставке потребительских товаров в Москве обсудили стратегически важные сферы торговли РФ и КНР

В Москве прошла выставка потребительских товаров China Commodity Fair. Был представлен широкий круг продукции: от автомобилей до фенов и грилей для барбекю.

Какие перспективы отмечают для себя российские и китайские предприниматели?
https://oml.pw/1hev42g9f"
7280,35005,2023-11-11,"Сергей Черёмин: Москва активно развивает партнерские отношения с мегаполисами стран БРИКС

В Санкт-Петербурге подведены итоги V Международного муниципального форума БРИКС+, в котором приняли участие 7 тысяч делегатов, включая 2 тысячи иностранных делегатов из 200 городов мира.

🗣Сергей Черёмин, министр правительства Москвы, руководитель Департамента внешнеэкономических и международных связей столицы, в эксклюзивном комментарии TV BRICS рассказал о планах своего ведомства по развитию взаимоотношений с китайскими и индийскими партнерами."
7281,35004,2023-11-10,"БРИКС Кино

Фильмы режиссёров из стран БРИКС с эксклюзивных фестивальных показов. Истории жизней – за несколько минут.

🍿Смотрите сегодня в эфире:

https://wink.ru/tv/tv-brics"
7282,35003,2023-11-10,
7283,35002,2023-11-10,"💥Новое видео уже на нашем YouTube-канале!

Смотрите вместе с нами новый выпуск программы Город историй. Касимов

Старинный Касимов, что стоит на берегу Оки, объединяет два мира: христианский и мусульманский.
В городе издавна живут в добрососедстве татары и русские. Смешанные браки – обычное дело. Различия в вере, национальности, культуре не играют роли: любовь учит местных жителей говорить на одном языке❤
https://youtu.be/aqXjy_Hh12Q"
7284,35001,2023-11-10,"Новый выпуск проекта BRICS Podcast🎧

БРИКС: в зеркале времен. Русский перевод книги бразильского историка Бориса Фаусту «Краткая история Бразилии» как пример научной дипломатии

Гости студии – авторы русского перевода книги Бориса Фаусту «Краткая история Бразилии» Людмила и Ольга Окуневы.

Слушать: https://tvbrics.com/podcasts/"
7285,35000,2023-11-10,"Осенью в разных уголках Китая крестьяне заняты сбором фруктов в садах и на плантациях

📸Фото: Синьхуа."
7286,34999,2023-11-10,"В Москве состоится международный телевизионный конкурс детской авторской песни

12 ноября в Москве состоится церемония открытия международного телевизионного конкурса детской авторской песни «Наше поколение» – Junior song contest «Our generation» (OGSC), который проводится при поддержке Президентского фонда культурных инициатив и Министерства иностранных дел России."
7287,34998,2023-11-10,"Читать подробнее:
https://tvbrics.com/news/yuzhnaya-afrika-ostaetsya-predpochtitelnoy-stranoy-dlya-investitsiy-na-afrikanskom-kontinente/"
7288,34997,2023-11-10,"Казахстан активизирует сотрудничество со странами БРИКС для укрепления экономических связей

Важной областью сотрудничества является энергетика. Казахстан имеет значительные запасы природных ресурсов, таких как нефть, газ и уран, и представляет большой интерес для стран БРИКС. Государства блока активно инвестируют в энергетические проекты и участвуют в разработке новых месторождений в Казахстане."
7289,34996,2023-11-10,"TV BRICS и Московский центр международного сотрудничества будут продвигать достижения и опыт Москвы в медиапространстве БРИКС+

На полях V Международного муниципального форума БРИКС+ состоялось подписание соглашения о сотрудничестве между медиасетью TV BRICS и Московским центром международного сотрудничества (МЦМС)."
7290,34995,2023-11-10,"Владимир Путин и Касым-Жомарт Токаев обсудили перспективы стратегического сотрудничества

Президент России Владимир Путин и его коллега из Казахстана Касым-Жомарт Токаев провели переговоры после XIX Форума межрегионального сотрудничества.
Во время переговоров главы государств подтвердили взаимное стремление к укреплению стратегического партнерства. Особое внимание было уделено дальнейшему развитию сотрудничества в межрегиональных и приграничных областях."
7291,34994,2023-11-09,"Язык танца. Шотландские танцы🎶

В этом выпуске ведущий выучил шотландский танец «Кейли» и многое узнал о культуре Шотландии.

⚡Почему мужчины носят килт?
⚡Из чего сделана волынка?
⚡При чем здесь аккордеон?

Смотрите сегодня в эфире!

https://tvbrics.com/live/"
7292,34993,2023-11-09,"✨ Мы познали дзен. А ты?

Подписывайся на наш канал в «Дзен»!

Ежедневно там выходят актуальные новости стран БРИКС🌍

➡️https://dzen.ru/tvbrics"
7293,34992,2023-11-09,"Регионы Приволжского федерального округа проявляют сильную заинтересованность в развитии партнерства с Китаем

Россия и Китай заключили 114 соглашений о сотрудничестве в сферах торгово-экономических и гуманитарных отношений между своими регионами. Примерно половина из них была подписана между регионами Приволжского федерального округа и провинциями, расположенными в верхнем и среднем течении реки Янцзы. Данные соглашения стимулируют торговое и образовательное сотрудничество."
7294,34991,2023-11-09,
7295,34990,2023-11-09,"Театральный фестиваль «лиТЕрАТуРа» состоялся в одном из российских городов🎭

Какие спектакли были сыграны?
С какими трудностями пришлось столкнуться актерам и режиссерам?
Что удалось почерпнуть зрителям?

Смотрите в сюжете телеканала «Продвижение»🎥
https://oml.pw/1hepthen0"
